dataset,task,setting,analysis_scope,conversation_id_hash,user_turn_id_hash,user_turn_index,source_family,model_or_source_family,learning_intent,is_intentional,task_domain,language_flag,is_english,user_emotional,user_cognitive_level,user_is_constructive,next_assistant_support_type,next_assistant_is_scaffolded,next_assistant_support_intent,next_assistant_is_affective_support,next_assistant_has_M1_feedback,next_assistant_has_M2_hinting,next_assistant_has_M3_instructing,next_assistant_has_M4_explaining,next_assistant_has_M5_modelling,next_assistant_has_M6_questioning
ShareChat,coding,ShareChat coding,main_six_setting,1ece42f329b26a58f114cb7843659f4c2d99951c9b2f1728a6be4c972404928c,13b52fa96c21aa3e26b0483f7c9abbe1b04e08f3687d51ec6188e4364461eb41,2,sharechat,perplexity,UNINTENTIONAL,0,coding-oriented,1,1,0,A,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,1ece42f329b26a58f114cb7843659f4c2d99951c9b2f1728a6be4c972404928c,57f0df64048a7683452ba40f1715ac59c8fa8a3d950606f2c6193207d9d8a7ad,4,sharechat,perplexity,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,1,0
ShareChat,coding,ShareChat coding,main_six_setting,51d5c9554b91f55599040490c493ae4a9fdf4459441ecd3b202cef2012103305,b35cfa0893928c639a02be9803f8d13594088c812cf5ce89a1efce23905e45a7,0,sharechat,perplexity,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,51d5c9554b91f55599040490c493ae4a9fdf4459441ecd3b202cef2012103305,f7f24a20021dcff84961541b39fe8e78d0a2755a74f8d3d799bdba9b36283a93,2,sharechat,perplexity,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,5cf5fb759d8ecc16f25a7120af593293cd358c4516352a425207ae9452776248,532ce8e8abd308d383549be9437be079b4d5147343b899c130e947d5d30ca0b9,0,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,A,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,5cf5fb759d8ecc16f25a7120af593293cd358c4516352a425207ae9452776248,5003d281504dfc4674421746e2e56d3ab5f80fc40ed7c696fec3c85fb4b213a2,2,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,C,1,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,5cf5fb759d8ecc16f25a7120af593293cd358c4516352a425207ae9452776248,6ebc7a3f5fd72ec7aae650ab4654e6a998d1365d64a4fcf5f530ceec16cf4568,4,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,5cf5fb759d8ecc16f25a7120af593293cd358c4516352a425207ae9452776248,9e5373a75328266efd813bb411a4f0108b065996ae840f0d16a3ff1a5c7c1c73,6,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,5cf5fb759d8ecc16f25a7120af593293cd358c4516352a425207ae9452776248,e339e69787a5497e32e5bbcc9df47dbc451f816eea4d6ce229388f9e2ac9a4ec,8,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,5cf5fb759d8ecc16f25a7120af593293cd358c4516352a425207ae9452776248,16151c75855639fe12a445a895057d8e0eed161554fd92b23566fa515d1cc1d9,10,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,5cf5fb759d8ecc16f25a7120af593293cd358c4516352a425207ae9452776248,36c6436d2e3bf077f4ddd00e6a2fca999803a9e90307222ac1e1d37df2bf6b50,12,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,5cf5fb759d8ecc16f25a7120af593293cd358c4516352a425207ae9452776248,304ba1b390ef2ab6f53aa766b050c5ef4b81883696c204d99486dc91cd81f260,14,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,5cf5fb759d8ecc16f25a7120af593293cd358c4516352a425207ae9452776248,8f15c8887afba6557b18e8ff0d70df4ea0d5f7212709c685b988bbd7892717f2,16,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,5cf5fb759d8ecc16f25a7120af593293cd358c4516352a425207ae9452776248,894309cfc50c9a6ca5c78a8fa57cf6cc53ad269ada0c4f33c9f30e1bfe3fb629,18,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,5cf5fb759d8ecc16f25a7120af593293cd358c4516352a425207ae9452776248,892f655929d7566cd6cf2bde56f4c659e573457a8daf10f27562accd6f045f7b,20,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,5cf5fb759d8ecc16f25a7120af593293cd358c4516352a425207ae9452776248,cef06f0fa798326fc70cd28045fe12567c3817eacec40f6bf53a633a3f602e13,22,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,1,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,51d21e31848982ae9ac20f4989db400100f9861c7187eabd68e6fa707c5a86c2,df7192c8355a77e53ba8eb4990a0198bb36c42d6bad1e026279a5daeddd46604,0,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,A,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,51d21e31848982ae9ac20f4989db400100f9861c7187eabd68e6fa707c5a86c2,d042c863a25c6ac9cd3cf5b2baa2b1bcb48a1c40c98ffc0e7d9f78c276991d55,2,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,A,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,0d1ce01d85004b01f6201a3d5c9ba01a282d398f7ff7641a272f9d3845a974da,6357378b07180f443c46a5862355617234fbf9f979401bf43fdd93765ddeff45,0,sharechat,grok,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,0d1ce01d85004b01f6201a3d5c9ba01a282d398f7ff7641a272f9d3845a974da,76b1199a783c8f385e198e1985f96578176c27fd56bb241ae6500dcdaa85f800,2,sharechat,grok,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,800fa85c790c3b3f5b20d7fae92f7a5be9f4c910f47a4b959725693cda268485,f50f962add005d30d0f855c3cf0e62af756598e38aaa60d5f0bc2edec9530de3,0,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,800fa85c790c3b3f5b20d7fae92f7a5be9f4c910f47a4b959725693cda268485,c95160d4a46cf0c8aa71bc8b0c77d35203294729de40d06cd7a1c9fee3d4ce1c,2,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,1,1,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,800fa85c790c3b3f5b20d7fae92f7a5be9f4c910f47a4b959725693cda268485,4a6afa8107771c59141ccaa99271e81fc138ffc5f89c9203e20dbce8cb32840f,4,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,C,1,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,800fa85c790c3b3f5b20d7fae92f7a5be9f4c910f47a4b959725693cda268485,0fa45a7cdce55adbc384d02447221c4fcbe563db45d13d5069c1aaa0f27ba1ea,6,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,f04c71723591cfd7cc49c7af6a21df1a1628ed84edcaa4ad3938c7daa7e0b395,f0a2dba172e97969e735554b7354bb16d8eadf4277fa91440e0b86821b044db2,0,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,A,0,S2,1,['I2'],0,0,0,0,1,1,0
ShareChat,coding,ShareChat coding,main_six_setting,f04c71723591cfd7cc49c7af6a21df1a1628ed84edcaa4ad3938c7daa7e0b395,ae74f921ba0c795fb5135dddf6379fddb3837a9ba0aa0da9ac377732eba219f2,2,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,1,1
ShareChat,coding,ShareChat coding,main_six_setting,f04c71723591cfd7cc49c7af6a21df1a1628ed84edcaa4ad3938c7daa7e0b395,ff70795d73cba319c411c3eadb5d0bb8d1abf662208fd8f81068c04779bc4260,4,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,1,0,0,1,0
ShareChat,coding,ShareChat coding,main_six_setting,f04c71723591cfd7cc49c7af6a21df1a1628ed84edcaa4ad3938c7daa7e0b395,71a6b27b0791eb0d66d66581332401cb9fad10ccfc27e6e47fe28cd858616ac5,6,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,A,0,S2,1,['I2'],0,0,0,0,1,1,0
ShareChat,coding,ShareChat coding,main_six_setting,c9ed4a8f8bbd91a4dbfeed48734f77b699f32acf7fd327f3080be9fe8d87b9b4,5620d3f7bacd37cd87cfe6e1b7fb2ea0464fc3e422cb4b5a30d0ba302304ec49,0,sharechat,claude,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,c9ed4a8f8bbd91a4dbfeed48734f77b699f32acf7fd327f3080be9fe8d87b9b4,bffcbd7b56a34d572425220ae4c29459fcd3189304a22c3d8182b07a7527a364,2,sharechat,claude,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,"['I2', 'I1']",0,0,0,0,1,0,1
ShareChat,coding,ShareChat coding,main_six_setting,0e9e1c97142fc89b3da0d14c6dbdf93aee4a60b9e1e6f300e5a980b856b1f6ba,f63450057cd6cae8c6a2f70178c38f3c2a25a3fa0b322ab70a9d1b5b365eba7d,0,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,A,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,0e9e1c97142fc89b3da0d14c6dbdf93aee4a60b9e1e6f300e5a980b856b1f6ba,486ecd11300d05f7440925d95209461231c43560abcd20d10984cb9f7c8cc31d,2,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,0e9e1c97142fc89b3da0d14c6dbdf93aee4a60b9e1e6f300e5a980b856b1f6ba,b9ebbca989c855c2561ddf2ee95b5c79a86d8d1f711b9031f8a4ac01d7f85214,4,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,0e9e1c97142fc89b3da0d14c6dbdf93aee4a60b9e1e6f300e5a980b856b1f6ba,ac817be23f3bf66b1e55517da47dc370c85b4e606b79ea6f3dd719cb1dc5dcb9,6,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,"['I2', 'I1']",0,0,0,0,1,0,1
ShareChat,coding,ShareChat coding,main_six_setting,0e9e1c97142fc89b3da0d14c6dbdf93aee4a60b9e1e6f300e5a980b856b1f6ba,e143e76077e60575750ba41bc9f08cf399067ffbfd7841470836a5d43c5358eb,8,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,0e9e1c97142fc89b3da0d14c6dbdf93aee4a60b9e1e6f300e5a980b856b1f6ba,aa0eb404fdc11b9e85409169f3fd1cb7dccc134ed08d6fc19b11690067c1720a,10,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I1'],0,0,0,0,0,0,1
ShareChat,coding,ShareChat coding,main_six_setting,0e9e1c97142fc89b3da0d14c6dbdf93aee4a60b9e1e6f300e5a980b856b1f6ba,8bfd30e3582bea027154ca91131a82312a82c83bd3c6c30370b580b72396d90c,12,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,173b58a5584c893593a9d7a0e2b7d2193d88eb53c3bce9aa7bcece23ad0a85ce,5f75ff89e3dc04d6b25b3f91097fe74f7e90e4fd504c162af15aaf1e78fcff07,0,sharechat,perplexity,UNINTENTIONAL,0,coding-oriented,1,1,0,A,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,173b58a5584c893593a9d7a0e2b7d2193d88eb53c3bce9aa7bcece23ad0a85ce,b6304b42daf1e18fe0c84776d49fc61d22e529b97ec0db8a528f5620ba5bcfcf,2,sharechat,perplexity,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,959d1f288ba8f38a3e4497c7a3385e5abcb7e6b9bf5c4d224c147e02f4bab295,0,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,38f2d718e8262ed461fe8045409263c70415859af5c7b1538f95519ce4544cb5,2,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,c822768c78e280da2d5022d984d6e708f4c0d6b679540d2d39cb5e8174cd2d84,4,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,8e89ce68c43c424840408cd8f59a109266b0da666bc79d001cf0e780f2c23d39,6,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,5a1ac8ac05cd8950062ae7dda9c5a17ed7b01a257c24a1de85de2dd0b6bd6a12,8,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,022819a73df8d62559c9e6050df8be1b7cba95b2239d243b33cddad7b13b6c9d,10,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,da1e9e2ba123f27761d69443c760fc1674729c69e39658d488bf5f592081ee1d,12,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,1,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,ea906f02cef20f2ea866573b39a6e6b95772095fafc03ca9478d1ae53cf3c7c9,14,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,e8fe6f20a5ebcbd5c3eee4885078759289c5552deae837dcdf183217492fce94,16,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,C,1,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,101fd1ffba0ba0a38b7902fd259f72cac4661cfba3dceeb2f38ac4cf0e14b6f2,18,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,a81549bc6fc1b897934e825c309adc239f9523289c7ea1175a927804d5d48c7f,20,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,C,1,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,6f64c3000b4fb50c9e9e2325c5eeacbc8324132c7147511aadc106e850037424,22,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,c0ad3b8511b8be404c0249d0e4da0a84deb082a98f5242325fc253b68540b6ce,24,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,99813ec8d011cc49503c9ffdb698782fd35a3758e2203636bcb0476c8627c7c4,26,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,None,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,609606b832dbba0c33df69a1f50e58255f4ca6db6480b90286840fc22697aee2,28,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,29c40391772e5fa20b897209fd9747544b6b84d127d272310d668ffa63373f55,30,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,1,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,cbcc65fde179b7c62dbba3d1f57a046e1c08e0bc8a25b6d28fde5eb2cc88f0aa,32,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,1,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,452df9c42f73a9b2d161bb25e8b8a8753b2ba78683aaa75fd05736632ade28f3,34,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,1,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,60c4e8c6d8d616fc8c9dd0662fb04dbea094fd82f5c96ea71a13cf6caafa9a4e,36,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,C,1,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,e7cf4ea442d7ad7653579aa51f2e9877444ff44ab4a861d588bf0ecc12ba7875,38,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,3076e7bb10b701890c803b8f2cc4790d6b704c2f835dd728c0e9c3154fc268be,40,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I1'],0,0,0,0,0,0,1
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,858d36a1598142dfaecdee1789b3eb1e8fadce5007a7876e04f89a5455a212ef,42,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,73904383c8939453c31f777d10c0a53b307c7b6d75657fb8281d84e09f9a00a1,44,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I1'],0,0,0,0,0,0,1
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,953d9df2687fc3ef386c8fe48e74c3f35455cc553b09584ee9a7c1f97778f601,46,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I1'],0,0,0,0,0,0,1
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,95388847230456b0260e5b77a1fe0345206a8f9e63df95421edc8a97f5d4bc70,48,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,1,P,0,S2,1,['I2'],0,0,0,1,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,adca6f5a5b9ee17048db73af15da9873e728466e7bec631280a0534ee47c767f,50,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I1'],0,0,0,0,0,0,1
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,229f16e2ed3167af64f9d361e13d8566e53c11b07551fab0e76aa5f03bb02b94,52,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,e3b6d20a79048be58990cc5791bfa13af58e9933b2dc202583fe3ca7adcdb5ca,54,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,1,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,6bff4dc989d48614385c8921c8352dbc10d6bea43a1f251553929a21ed45c402,56,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,73b52efaea93b682f87a2de83594a249eb978208b7c7f732d7b34e026260aac1,58,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,41a266326808d9ca905aedb560f72b5f5962052a968524296a2d38bb61c61a9a,60,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,17fb8e9d878840c51490b6711ac4ca455974b72a64c0d8d0f8c1d7978c7fe815,62,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I1'],0,0,0,0,0,0,1
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,9168eb73b1d57393041a7aef8469b2d77d5ae904b829ed5099f1821387d69918,64,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,e326e12d3a5ec95dfae8d7fe054cbb73b7025db14abf7dc90a6332d73904fbfa,66,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,a639fce4f8270d02127a4d421c953d9adef58c90b46be166560426e6281d66ac,68,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,C,1,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,d885c5a869f84e4523ccbeef1931c47fcc23f580fb0c3094f2b6f5f9a0a6e81c,70,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,5fed152e476c257a9f54066d14cf8c23a02f2b2a54afd719e60f6bd3db8f7f99,72,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,88c8bd73f092d3d56815f68f5d65a4865ff93ea3211f86c5bd7c6ef381a0a6ce,64e8572f611562cb567286f71e40dd8e3cd0aca02af118716e136521991649d3,74,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,fb0bb047b3332989085eb7bfc7dc714fc3853297c4f14738f6528383772d97cf,d75d844753653b55afbb560fb51a96d2d5ea808d0033d0e80d5d27d11a46c385,0,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
